iter	RMSE
3218	1.183651706
3219	1.183593253
3220	1.183580339
3221	1.183512699
3222	1.183476499
3223	1.183374647
3224	1.183295018
3225	1.183049739
3226	1.182991331
3227	1.18295719
3228	1.182912443
3229	1.182849389
3230	1.182813655
3231	1.182753417
3232	1.182730842
3233	1.182581729
3234	1.182350194
3235	1.182322684
3236	1.182119547
3237	1.182041119
3238	1.182018298
3239	1.181989495
3240	1.181875942
3241	1.181759031
3242	1.18157012
3243	1.181507361
3244	1.181464993
3245	1.181354974
3246	1.18129133
3247	1.181220853
3248	1.181184465
3249	1.180902146
3250	1.180853134
3251	1.18057876
3252	1.180532007
3253	1.180496724
3254	1.180324768
3255	1.180249836
3256	1.180074837
3257	1.180048289
3258	1.179906975
3259	1.179747034
3260	1.17950804
3261	1.179415006
3262	1.179215234
3263	1.179018083
3264	1.178950998
3265	1.178904733
3266	1.178877562
3267	1.178794247
3268	1.17874612
3269	1.17866736
3270	1.178567241
3271	1.178490773
3272	1.178443434
3273	1.17833166
3274	1.1782837
3275	1.178257634
3276	1.178130406
3277	1.178091191
3278	1.178042002
3279	1.177862371
3280	1.177758377
3281	1.177557756
3282	1.177422566
3283	1.177384872
3284	1.177205691
3285	1.177045139
3286	1.17696915
3287	1.176889781
3288	1.176803653
3289	1.176741017
3290	1.176702066
3291	1.17665519
3292	1.176578557
3293	1.176527203
3294	1.176488143
3295	1.176389885
3296	1.175986565
3297	1.175915118
3298	1.175881409
3299	1.175856023
3300	1.175701517
3301	1.175660545
3302	1.17562282
3303	1.175551212
3304	1.17541824
3305	1.175378151
3306	1.175338945
3307	1.175298443
3308	1.175260566
3309	1.175143066
3310	1.175074033
3311	1.175045231
3312	1.175027346
3313	1.175001943
3314	1.174955003
3315	1.174939731
3316	1.174808129
3317	1.174740393
3318	1.174689543
3319	1.17456297
3320	1.174512601
3321	1.174470511
3322	1.17445184
3323	1.174388405
3324	1.174339535
3325	1.174276612
3326	1.17423979
3327	1.174143804
3328	1.174086257
3329	1.1739852
3330	1.173750654
3331	1.173708083
3332	1.173646198
3333	1.173524251
3334	1.173473931
3335	1.17344469
3336	1.173364595
3337	1.172928007
3338	1.172901119
3339	1.172611195
3340	1.172514982
3341	1.172457467
3342	1.172338308
3343	1.17231364
3344	1.172276553
3345	1.172232648
3346	1.172197052
3347	1.17216241
3348	1.17212049
3349	1.17194465
3350	1.171848571
3351	1.171753191
3352	1.171361159
3353	1.171279782
3354	1.171215412
3355	1.171111801
3356	1.17102952
3357	1.170911151
3358	1.170814607
3359	1.170769877
3360	1.170664881
3361	1.170562223
3362	1.170505783
3363	1.17047244
3364	1.170462828
3365	1.170425906
3366	1.17038805
3367	1.170249864
3368	1.169983809
3369	1.169849255
3370	1.169798196
3371	1.169720983
3372	1.169677253
3373	1.169613721
3374	1.169577993
3375	1.169546163
3376	1.169518407
3377	1.169423193
3378	1.169272977
3379	1.169210149
3380	1.169193611
3381	1.169163586
3382	1.16888738
3383	1.168848736
3384	1.168792964
3385	1.168539131
3386	1.168419671
3387	1.168338727
3388	1.168305563
3389	1.168235636
3390	1.168193675
3391	1.168101634
3392	1.168006056
3393	1.167975971
3394	1.167947274
3395	1.167873375
3396	1.167857919
3397	1.167687752
3398	1.167646684
3399	1.167595975
3400	1.167557172
3401	1.167502704
3402	1.16740969
3403	1.167355434
3404	1.167293472
3405	1.167268502
3406	1.167223022
3407	1.167155713
3408	1.167101534
3409	1.167044797
3410	1.166940798
3411	1.166869147
3412	1.166809014
3413	1.166794173
3414	1.166703309
3415	1.166625913
3416	1.166597477
3417	1.166358443
3418	1.166319411
3419	1.166302939
3420	1.166219697
3421	1.166111702
3422	1.166028608
3423	1.165977913
3424	1.165899914
3425	1.16584673
3426	1.165768966
3427	1.16574741
3428	1.165610691
3429	1.165514908
3430	1.1653165
3431	1.165199432
3432	1.16508874
3433	1.165053811
3434	1.165013813
3435	1.164993897
3436	1.164897539
3437	1.164881881
3438	1.164798696
3439	1.164711985
3440	1.164523988
3441	1.164457468
3442	1.164154296
3443	1.164086711
3444	1.16399266
3445	1.163931239
3446	1.163907979
3447	1.163839745
3448	1.163728701
3449	1.163650453
3450	1.163549033
3451	1.163491251
3452	1.163424644
3453	1.163347499
3454	1.163275711
3455	1.163242343
3456	1.163174209
3457	1.163131471
3458	1.163094827
3459	1.163039782
3460	1.162958591
3461	1.162898489
3462	1.162793132
3463	1.162699078
3464	1.162679606
3465	1.162652877
3466	1.162612386
3467	1.162339002
3468	1.162324164
3469	1.162302775
3470	1.162268665
3471	1.162232892
3472	1.162108761
3473	1.162054738
3474	1.161975403
3475	1.161957781
3476	1.161721404
3477	1.161697229
3478	1.161669207
3479	1.161458261
3480	1.161395956
3481	1.161321716
3482	1.161089891
3483	1.160928897
3484	1.160908323
3485	1.16084772
3486	1.160790569
3487	1.16076403
3488	1.160684112
3489	1.16063555
3490	1.160586707
3491	1.160550441
3492	1.160519658
3493	1.160206018
3494	1.160154048
3495	1.160066633
3496	1.160010326
3497	1.159956401
3498	1.159878441
3499	1.159791865
3500	1.159676713
3501	1.159632831
3502	1.159581055
3503	1.159481533
3504	1.159424922
3505	1.159407328
3506	1.159361642
3507	1.159337492
3508	1.159273054
3509	1.159231737
3510	1.159168062
3511	1.159118316
3512	1.159054085
3513	1.159009925
3514	1.158986768
3515	1.158820006
3516	1.158734715
3517	1.15867101
3518	1.158575016
3519	1.158513266
3520	1.158464785
3521	1.158402782
3522	1.158351671
3523	1.158283305
3524	1.158198999
3525	1.158112775
3526	1.158090578
3527	1.158047269
3528	1.157992133
3529	1.157955727
3530	1.157910468
3531	1.157852226
3532	1.157781142
3533	1.157743819
3534	1.157704998
3535	1.157651133
3536	1.157615019
3537	1.157532736
3538	1.157419134
3539	1.157402708
3540	1.157366812
3541	1.157243356
3542	1.157186597
3543	1.157116128
3544	1.157067565
3545	1.156925606
3546	1.156897733
3547	1.156863276
3548	1.156796221
3549	1.15672505
3550	1.156679414
3551	1.156527193
3552	1.156489086
3553	1.156419057
3554	1.156348618
3555	1.156290058
3556	1.156257768
3557	1.156196127
3558	1.156110512
3559	1.156091641
3560	1.156027855
3561	1.155998074
3562	1.155934592
3563	1.155906068
3564	1.155843992
3565	1.155787331
3566	1.155770268
3567	1.155714279
3568	1.155686761
3569	1.15562031
3570	1.155587191
3571	1.155520789
3572	1.155494025
3573	1.155448328
3574	1.155421824
3575	1.155383912
3576	1.155353251
3577	1.15530452
3578	1.155248581
3579	1.155220525
3580	1.155137747
3581	1.155113843
3582	1.155003086
3583	1.154919341
3584	1.154897668
3585	1.154853112
3586	1.154781018
3587	1.154692034
3588	1.154674157
3589	1.154653016
3590	1.154583691
3591	1.154458126
3592	1.154436882
3593	1.15419435
3594	1.154162584
3595	1.154105276
3596	1.15395256
3597	1.153889537
3598	1.153864571
3599	1.153841231
3600	1.153697116
3601	1.153633199
3602	1.153207908
3603	1.153164605
3604	1.153142969
3605	1.153063707
3606	1.153022795
3607	1.152993847
3608	1.15291901
3609	1.152867
3610	1.152839051
3611	1.152789319
3612	1.152749586
3613	1.152683299
3614	1.152620577
3615	1.152580222
3616	1.152485242
3617	1.152429228
3618	1.152274571
3619	1.152243676
3620	1.152154936
3621	1.152108873
3622	1.151937647
3623	1.151893914
3624	1.15181236
3625	1.151686815
3626	1.151444183
3627	1.151175989
3628	1.151151668
3629	1.151125271
3630	1.151110761
3631	1.151013885
3632	1.150987159
3633	1.150900928
3634	1.150849092
3635	1.150789047
3636	1.150765525
3637	1.15070941
3638	1.150656515
3639	1.150629417
3640	1.15058923
3641	1.150545765
3642	1.150487497
3643	1.150412853
3644	1.150386671
3645	1.150357284
3646	1.150338759
3647	1.150127294
3648	1.150058277
3649	1.150027055
3650	1.149935629
3651	1.14990761
3652	1.149899521
3653	1.149833158
3654	1.149776187
3655	1.149586355
3656	1.149514583
3657	1.149437103
3658	1.149386166
3659	1.149261054
3660	1.149164141
3661	1.149135108
3662	1.14907022
3663	1.148980076
3664	1.148943301
3665	1.14885563
3666	1.148829836
3667	1.148799704
3668	1.148751455
3669	1.148718611
3670	1.148697329
3671	1.148642061
3672	1.148349224
3673	1.148315752
3674	1.148216096
3675	1.148162774
3676	1.148122792
3677	1.148077324
3678	1.14802678
3679	1.147658472
3680	1.147499184
3681	1.147475819
3682	1.147439468
3683	1.147386979
3684	1.147328535
3685	1.147268199
3686	1.147229397
3687	1.14712778
3688	1.147104446
3689	1.147064981
3690	1.146925189
3691	1.146874684
3692	1.146806258
3693	1.146778701
3694	1.146753481
3695	1.146665064
3696	1.146588899
3697	1.146439104
3698	1.146335303
3699	1.146199415
3700	1.146145218
3701	1.146123562
3702	1.145978442
3703	1.145936631
3704	1.145838321
3705	1.145618614
3706	1.145563795
3707	1.145530555
3708	1.1454499
3709	1.145360218
3710	1.145336764
3711	1.145255293
3712	1.14523119
3713	1.145142092
3714	1.145051494
3715	1.145004121
3716	1.144916415
3717	1.144791155
3718	1.144774977
3719	1.144728539
3720	1.144709699
3721	1.144570545
3722	1.144494047
3723	1.144449672
3724	1.144114538
3725	1.144083488
3726	1.144006623
3727	1.143890481
3728	1.143865823
3729	1.143694555
3730	1.143628304
3731	1.143571184
3732	1.14355844
3733	1.143526324
3734	1.143490922
3735	1.143192944
3736	1.143153087
3737	1.143020304
3738	1.14297648
3739	1.142921852
3740	1.142793971
3741	1.142607181
3742	1.142570747
3743	1.14235827
3744	1.142302774
3745	1.142276485
3746	1.142245462
3747	1.142168157
3748	1.142139803
3749	1.142102413
3750	1.142070951
3751	1.141909566
3752	1.1418528
3753	1.141835793
3754	1.141805578
3755	1.141622015
3756	1.141580985
3757	1.141567564
3758	1.141488632
3759	1.141432961
3760	1.141402859
3761	1.141343952
3762	1.14130579
3763	1.141058581
3764	1.140891766
3765	1.140840196
3766	1.140639963
3767	1.140565167
3768	1.140495291
3769	1.14032104
3770	1.140283768
3771	1.140254396
3772	1.140242793
3773	1.140175437
3774	1.139983176
3775	1.139894743
3776	1.139861372
3777	1.139757952
3778	1.13966551
3779	1.139635081
3780	1.139623791
3781	1.139550816
3782	1.139530931
3783	1.13950674
3784	1.139487436
3785	1.139453644
3786	1.139387511
3787	1.139312979
3788	1.139294033
3789	1.139148274
3790	1.139013347
3791	1.138938407
3792	1.138835275
3793	1.138798744
3794	1.138779388
3795	1.138709415
3796	1.138666899
3797	1.138652636
3798	1.138590828
3799	1.138526764
3800	1.138513209
3801	1.138351241
3802	1.138185649
3803	1.138093107
3804	1.138007226
3805	1.137945779
3806	1.13791774
3807	1.137796991
3808	1.137709699
3809	1.137642899
3810	1.137596731
3811	1.137542232
3812	1.13741329
3813	1.137279762
3814	1.137239273
3815	1.137163998
3816	1.137075648
3817	1.137054462
3818	1.137015763
3819	1.136911573
3820	1.136877052
3821	1.136842754
3822	1.136778089
3823	1.136752745
3824	1.136571506
3825	1.136554674
3826	1.136513295
3827	1.136453797
3828	1.136398916
3829	1.136352702
3830	1.136319496
3831	1.136304044
3832	1.136283335
3833	1.13622878
3834	1.136170096
3835	1.13613765
3836	1.136096174
3837	1.136034734
3838	1.13600861
3839	1.135887691
3840	1.135867343
3841	1.135815893
3842	1.135790967
3843	1.13576451
3844	1.135728492
3845	1.135684495
3846	1.13565892
3847	1.135608769
3848	1.135592034
3849	1.135560554
3850	1.135509351
3851	1.135419497
3852	1.135374327
3853	1.135334033
3854	1.135299151
3855	1.135264088
3856	1.135231659
3857	1.135194233
3858	1.134952288
3859	1.134803981
3860	1.134735704
3861	1.134657324
3862	1.134537839
3863	1.134502892
3864	1.134487574
3865	1.134459612
3866	1.134384689
3867	1.134229428
3868	1.134129958
3869	1.134035089
3870	1.133976656
3871	1.133882335
3872	1.133755941
3873	1.133514802
3874	1.133478208
3875	1.133429106
3876	1.133404269
3877	1.133309196
3878	1.133273122
3879	1.133222827
3880	1.133117946
3881	1.132867791
3882	1.1328471
3883	1.132721173
3884	1.132705742
3885	1.13267466
3886	1.132637232
3887	1.132604015
3888	1.132541155
3889	1.13251881
3890	1.132350786
3891	1.132193782
3892	1.13213425
3893	1.132108959
3894	1.132078088
3895	1.132053928
3896	1.131997695
3897	1.131791232
3898	1.131760024
3899	1.131674185
3900	1.131631424
3901	1.131458795
3902	1.131406461
3903	1.131167176
3904	1.131093034
3905	1.130895996
3906	1.13081441
3907	1.130712124
3908	1.130675592
3909	1.130651861
3910	1.130620924
3911	1.130591254
3912	1.130538415
3913	1.130480216
3914	1.130300514
3915	1.130245995
3916	1.130194957
3917	1.130163675
3918	1.130119459
3919	1.130058157
3920	1.12999358
3921	1.129937353
3922	1.129888265
3923	1.129737998
3924	1.129681121
3925	1.129630283
3926	1.129554307
3927	1.129532955
3928	1.129486089
3929	1.129453543
3930	1.129419818
3931	1.12928471
3932	1.129258031
3933	1.12915354
3934	1.129130224
3935	1.129103586
3936	1.128971756
3937	1.128846749
3938	1.128692916
3939	1.128652496
3940	1.128570218
3941	1.128539747
3942	1.128493489
3943	1.128438552
3944	1.128395516
3945	1.128367259
3946	1.128336016
3947	1.128295431
3948	1.128272585
3949	1.128201274
3950	1.128177529
3951	1.128093528
3952	1.128075277
3953	1.127867172
3954	1.127827138
3955	1.127726213
3956	1.127651883
3957	1.127623346
3958	1.127565162
3959	1.127534698
3960	1.127233214
3961	1.127123824
3962	1.12709158
3963	1.127068288
3964	1.127032644
3965	1.126968742
3966	1.126937913
3967	1.126854081
3968	1.126776318
3969	1.12675385
3970	1.126715907
3971	1.126626227
3972	1.126541713
3973	1.126460505
3974	1.126385964
3975	1.126255165
3976	1.126175227
3977	1.125974853
3978	1.125899318
3979	1.125702263
3980	1.12557986
3981	1.12552491
3982	1.125441505
3983	1.125390328
3984	1.125341825
3985	1.125288765
3986	1.125210957
3987	1.12517433
3988	1.125051821
3989	1.124993417
3990	1.124953853
3991	1.12490685
3992	1.124808473
3993	1.124749921
3994	1.124710008
3995	1.12468496
3996	1.12460025
3997	1.12455985
3998	1.124509928
3999	1.124435321
4000	1.124386796
4001	1.1243681
4002	1.124331682
4003	1.124262383
4004	1.124214465
4005	1.124134833
4006	1.123988241
4007	1.123913713
4008	1.123880565
4009	1.123840322
4010	1.123804391
4011	1.123752356
4012	1.123695838
4013	1.123611232
4014	1.123583409
4015	1.123543166
4016	1.123449961
4017	1.123295463
4018	1.12328309
4019	1.123235561
4020	1.123162245
4021	1.123117114
4022	1.123018074
4023	1.122987552
4024	1.122965577
4025	1.122652457
4026	1.122575253
4027	1.122527881
4028	1.122420853
4029	1.122373531
4030	1.122259716
4031	1.122043802
4032	1.121978963
4033	1.121942185
4034	1.121849654
4035	1.121809967
4036	1.121748849
4037	1.121696238
4038	1.121675798
4039	1.121632979
4040	1.12144385
4041	1.121417369
4042	1.121303476
4043	1.121281604
4044	1.121216517
4045	1.121184484
4046	1.121120433
4047	1.121091067
4048	1.121064694
4049	1.120925283
4050	1.120862342
4051	1.120809107
4052	1.120770707
4053	1.12074512
4054	1.120614128
4055	1.120569554
4056	1.120517077
4057	1.120480613
4058	1.120462339
4059	1.120441994
4060	1.120420618
4061	1.120360003
4062	1.120326979
4063	1.120291832
4064	1.12024108
4065	1.120194688
4066	1.120171255
4067	1.120061402
4068	1.120043355
4069	1.119995367
4070	1.119935986
4071	1.119878035
4072	1.119840074
4073	1.119812245
4074	1.119761107
4075	1.119691008
4076	1.119630736
4077	1.119600506
4078	1.119572487
4079	1.119507175
4080	1.119448612
4081	1.119433551
4082	1.119417991
4083	1.119362483
4084	1.119309516
4085	1.119279876
4086	1.119258036
4087	1.119110547
4088	1.118969298
4089	1.118853405
4090	1.118836716
4091	1.118815092
4092	1.118760906
4093	1.118678782
4094	1.118642159
4095	1.118600439
4096	1.118542425
4097	1.118504171
4098	1.11844071
4099	1.118333783
4100	1.118298446
4101	1.118236395
4102	1.118189734
4103	1.118170117
4104	1.118124094
4105	1.118050431
4106	1.118027084
4107	1.117976387
4108	1.117909887
4109	1.117837681
4110	1.117801703
4111	1.117769963
4112	1.117679004
4113	1.11760242
4114	1.117535853
4115	1.117493091
4116	1.117445585
4117	1.117432507
4118	1.117403933
4119	1.117357488
4120	1.117337296
4121	1.117196764
4122	1.117183677
4123	1.117149142
4124	1.11706976
4125	1.117010307
4126	1.116957619
4127	1.116715883
4128	1.116635514
4129	1.116606543
4130	1.116569462
4131	1.116554562
4132	1.116490894
4133	1.116420649
4134	1.116357491
4135	1.116332006
4136	1.116249937
4137	1.11614414
4138	1.116119874
4139	1.116090146
4140	1.116039548
4141	1.116009459
4142	1.115930873
4143	1.115853714
4144	1.115794677
4145	1.115760488
4146	1.115722813
4147	1.115587397
4148	1.115553043
4149	1.115512801
4150	1.11547293
4151	1.115392601
4152	1.115183427
4153	1.115154303
4154	1.11513522
4155	1.115108092
4156	1.115083732
4157	1.115054865
4158	1.115006957
4159	1.114967016
4160	1.114921788
4161	1.114749301
4162	1.114703098
4163	1.114587409
4164	1.114545741
4165	1.114451166
4166	1.114433834
4167	1.114282964
4168	1.114265286
4169	1.114225267
4170	1.114180807
4171	1.114148385
4172	1.114117711
4173	1.114084084
4174	1.114032729
4175	1.113976963
4176	1.113937893
4177	1.113931389
4178	1.113898508
4179	1.113836598
4180	1.113804501
4181	1.113618316
4182	1.113550246
4183	1.113523345
4184	1.113440297
4185	1.113398035
4186	1.113366606
4187	1.113318469
4188	1.113280478
4189	1.113254388
4190	1.113229368
4191	1.113203043
4192	1.113166725
4193	1.113148362
4194	1.11311629
4195	1.113067537
4196	1.113039017
4197	1.113012055
4198	1.112912031
4199	1.112866677
4200	1.112844764
4201	1.112817482
4202	1.112683825
4203	1.112619302
4204	1.112498982
4205	1.112475573
4206	1.112424894
4207	1.112237286
4208	1.112229752
4209	1.112187951
4210	1.112084039
4211	1.111962321
4212	1.111929579
4213	1.111892572
4214	1.11181163
4215	1.111601553
4216	1.111552525
4217	1.111526977
4218	1.111485389
4219	1.111459305
4220	1.111427185
4221	1.111403011
4222	1.111384356
4223	1.111354357
4224	1.111296006
4225	1.111266758
4226	1.11102596
4227	1.110993657
4228	1.110900424
4229	1.110829407
4230	1.110672803
4231	1.110546897
4232	1.110508407
4233	1.11037645
4234	1.110278506
4235	1.110267909
4236	1.110237079
4237	1.110205782
4238	1.110101645
4239	1.110020669
4240	1.109959932
4241	1.1098954
4242	1.109861262
4243	1.109829971
4244	1.109644396
4245	1.109574969
4246	1.109509334
4247	1.109408905
4248	1.109345837
4249	1.109308581
4250	1.109275103
4251	1.109232759
4252	1.10921106
4253	1.109178276
4254	1.1091369
4255	1.109091568
4256	1.109022959
4257	1.10901206
4258	1.108976538
4259	1.108928756
4260	1.108837831
4261	1.108795147
4262	1.10871111
4263	1.108647027
4264	1.10857712
4265	1.108513733
4266	1.108460519
4267	1.108415052
4268	1.108372474
4269	1.108283211
4270	1.108237285
4271	1.108219409
4272	1.108193029
4273	1.108168107
4274	1.108144027
4275	1.108064416
4276	1.108051219
4277	1.107979346
4278	1.1078378
4279	1.107770593
4280	1.107692909
4281	1.107672484
4282	1.107619522
4283	1.107578964
4284	1.107535359
4285	1.107438655
4286	1.107408798
4287	1.107386329
4288	1.107302045
4289	1.107238296
4290	1.1071763
4291	1.107116099
4292	1.107032048
4293	1.106892074
4294	1.106865984
4295	1.106838589
4296	1.106760568
4297	1.106707209
4298	1.106675743
4299	1.106662595
4300	1.106450446
4301	1.10642757
4302	1.106398498
4303	1.106386604
4304	1.106365985
4305	1.10628326
4306	1.106243357
4307	1.106222929
4308	1.106094045
4309	1.106068927
4310	1.106021285
4311	1.105952556
4312	1.105892697
4313	1.105855136
4314	1.105784124
4315	1.105764583
4316	1.105740228
4317	1.105681372
4318	1.105594518
4319	1.105526879
4320	1.10543757
4321	1.105391582
4322	1.105366042
4323	1.10533204
4324	1.105262938
4325	1.10521021
4326	1.105109042
4327	1.105089097
4328	1.105003121
4329	1.104974574
4330	1.104940119
4331	1.104897374
4332	1.104873756
4333	1.104773015
4334	1.104753469
4335	1.104640781
4336	1.104627605
4337	1.104613042
4338	1.104547508
4339	1.104518934
4340	1.104374245
4341	1.104263541
4342	1.104215863
4343	1.104193441
4344	1.104162472
4345	1.104078774
4346	1.104042043
4347	1.103964881
4348	1.103917611
4349	1.103906397
4350	1.103739211
4351	1.103699933
4352	1.103535386
4353	1.103484371
4354	1.103465456
4355	1.103455097
4356	1.103403904
4357	1.103346369
4358	1.103265585
4359	1.103225256
4360	1.103156777
4361	1.103108232
4362	1.103068397
4363	1.102937388
4364	1.102906546
4365	1.1027991
4366	1.102714643
4367	1.102674602
4368	1.102634746
4369	1.102613921
4370	1.102568095
4371	1.102523022
4372	1.102470222
4373	1.102447621
4374	1.102436395
4375	1.102402077
4376	1.102344247
4377	1.102302768
4378	1.102266669
4379	1.102185126
4380	1.101933413
4381	1.101898066
4382	1.101858542
4383	1.101748585
4384	1.101710769
4385	1.10161733
4386	1.10152781
4387	1.101502637
4388	1.101450398
4389	1.101404149
4390	1.101330817
4391	1.101314852
4392	1.101256518
4393	1.101239272
4394	1.101199177
4395	1.101129998
4396	1.101072909
4397	1.101037758
4398	1.100982222
4399	1.100937718
4400	1.100868416
4401	1.100799679
4402	1.100765032
4403	1.100735916
4404	1.100666499
4405	1.100567561
4406	1.100477809
4407	1.100450499
4408	1.1004154
4409	1.100372437
4410	1.100306908
4411	1.100230335
4412	1.100218805
4413	1.100157397
4414	1.100130875
4415	1.100067536
4416	1.100048636
4417	1.099975916
4418	1.099952391
4419	1.099850479
4420	1.099817166
4421	1.099630933
4422	1.099594106
4423	1.099567868
4424	1.099502304
4425	1.099480096
4426	1.099364017
4427	1.099342442
4428	1.099272895
4429	1.099231702
4430	1.099209194
4431	1.099171636
4432	1.099116644
4433	1.099063972
4434	1.098948011
4435	1.098889714
4436	1.098842864
4437	1.098817712
4438	1.098796826
4439	1.098771469
4440	1.098740179
4441	1.098698922
4442	1.098670935
4443	1.098647134
4444	1.098607271
4445	1.098590035
4446	1.098490103
4447	1.098466004
4448	1.098440297
4449	1.098423653
4450	1.09837806
4451	1.098336989
4452	1.098282445
4453	1.098174093
4454	1.098099677
4455	1.098060751
4456	1.098001299
4457	1.09786529
4458	1.097686622
4459	1.097654766
4460	1.097603925
4461	1.097554987
4462	1.097497831
4463	1.097479143
4464	1.097417217
4465	1.097350336
4466	1.097238973
4467	1.097214533
4468	1.097176127
4469	1.097158
4470	1.09707564
4471	1.097055191
4472	1.09701643
4473	1.097000602
4474	1.096962065
4475	1.096889857
4476	1.096843403
4477	1.096822026
4478	1.096750379
4479	1.096644087
4480	1.096613905
4481	1.096425062
4482	1.096390904
4483	1.096163526
4484	1.096151701
4485	1.096088637
4486	1.096076466
4487	1.095939143
4488	1.095906068
4489	1.095873933
4490	1.095571694
4491	1.095496329
4492	1.095404147
4493	1.095368482
4494	1.095358885
4495	1.095308418
4496	1.095268964
4497	1.095249947
4498	1.095220634
4499	1.095180438
4500	1.095159701
4501	1.09511861
4502	1.095069313
4503	1.095036388
4504	1.094990629
4505	1.094947798
4506	1.094845858
4507	1.094789734
4508	1.094782929
4509	1.094705451
4510	1.094633847
4511	1.094611181
4512	1.094566694
4513	1.094522713
4514	1.094498292
4515	1.094480052
4516	1.094438367
4517	1.094401637
4518	1.09430902
4519	1.094277837
4520	1.09418792
4521	1.094145439
4522	1.094052579
4523	1.094035206
4524	1.093907035
4525	1.093879932
4526	1.093857688
4527	1.09378275
4528	1.093753699
4529	1.093644925
4530	1.093621599
4531	1.093514925
4532	1.093470525
4533	1.093345281
4534	1.093318758
4535	1.093294419
4536	1.09326499
4537	1.093233653
4538	1.093204337
4539	1.093161097
4540	1.093136626
4541	1.09310558
4542	1.093095719
4543	1.093062032
4544	1.092931243
4545	1.092880359
4546	1.092823242
4547	1.092748454
4548	1.092708419
4549	1.092671748
4550	1.092652886
4551	1.092610398
4552	1.092571341
4553	1.092538843
4554	1.092483972
4555	1.092442615
4556	1.092415951
4557	1.092348099
4558	1.092244019
4559	1.092104273
4560	1.092069786
4561	1.09204041
4562	1.09198452
4563	1.091842307
4564	1.091814
4565	1.091741776
4566	1.091671761
4567	1.091640518
4568	1.091620258
4569	1.091580155
4570	1.091423622
4571	1.091380936
4572	1.091362014
4573	1.091349976
4574	1.091332064
4575	1.091295801
4576	1.091259323
4577	1.09121662
4578	1.09117507
4579	1.091075883
4580	1.091033956
4581	1.090990801
4582	1.090833446
4583	1.090750361
4584	1.09067476
4585	1.090607116
4586	1.09058089
4587	1.090442184
4588	1.090341784
4589	1.090315087
4590	1.09029568
4591	1.090276224
4592	1.090175665
4593	1.090159327
4594	1.090085379
4595	1.090056973
4596	1.090009134
4597	1.089876309
4598	1.089801341
4599	1.089781771
4600	1.08966271
4601	1.089636241
4602	1.089488477
4603	1.089418766
4604	1.089259726
4605	1.089122135
4606	1.088948857
4607	1.088915912
4608	1.088866559
4609	1.088844167
4610	1.088807817
4611	1.088736872
4612	1.08870922
4613	1.088667085
4614	1.088610525
4615	1.088586016
4616	1.088547648
4617	1.088526327
4618	1.088439215
4619	1.088394815
4620	1.088372846
4621	1.088291725
4622	1.088246198
4623	1.088192963
4624	1.088143431
4625	1.088054236
4626	1.087847275
4627	1.08782161
4628	1.087792133
4629	1.087752411
4630	1.087632477
4631	1.087596419
4632	1.087555026
4633	1.087490037
4634	1.087439856
4635	1.0873941
4636	1.087347126
4637	1.087326705
4638	1.087283152
4639	1.087169842
4640	1.087146829
4641	1.086986267
4642	1.086940259
4643	1.08692118
4644	1.086886192
4645	1.086859624
4646	1.086847574
4647	1.086824145
4648	1.086775635
4649	1.086743422
4650	1.086708481
4651	1.086645156
4652	1.086621991
4653	1.086565364
4654	1.08653642
4655	1.086451337
4656	1.086426567
4657	1.086344331
4658	1.086308317
4659	1.086193536
4660	1.086106883
4661	1.086054612
4662	1.086032057
4663	1.085903329
4664	1.085859409
4665	1.085794476
4666	1.085773347
4667	1.085710167
4668	1.085669622
4669	1.085645147
4670	1.085603332
4671	1.085582492
4672	1.085546467
4673	1.085525674
4674	1.085478948
4675	1.085434965
4676	1.085396685
4677	1.085365989
4678	1.085332215
4679	1.085293307
4680	1.085277436
4681	1.085221868
4682	1.085007551
4683	1.084980894
4684	1.084911468
4685	1.08487223
4686	1.084844503
4687	1.084804441
4688	1.084777342
4689	1.084693504
4690	1.084643986
4691	1.084571164
4692	1.084414378
4693	1.08440378
4694	1.084303055
4695	1.084220789
4696	1.084202464
4697	1.084063288
4698	1.084018636
4699	1.083994789
4700	1.083938127
4701	1.083905594
4702	1.083882942
4703	1.083749661
4704	1.083739361
4705	1.083712418
4706	1.083697014
4707	1.083554
4708	1.083359606
4709	1.08333805
4710	1.083290425
4711	1.083267951
4712	1.083233498
4713	1.083182283
4714	1.083130316
4715	1.083033628
4716	1.083003635
4717	1.082879893
4718	1.082843268
4719	1.082770589
4720	1.08271309
4721	1.082683511
4722	1.082637354
4723	1.082614691
4724	1.082584032
4725	1.082566841
4726	1.082550945
4727	1.082517798
4728	1.082487552
4729	1.082389452
4730	1.082347708
4731	1.082325749
4732	1.082308188
4733	1.082127552
4734	1.082104273
4735	1.081965933
4736	1.081939851
4737	1.081903072
4738	1.081867266
4739	1.081830859
4740	1.081813618
4741	1.081769487
4742	1.081753057
4743	1.081723905
4744	1.081705111
4745	1.081687043
4746	1.0816498
4747	1.081460554
4748	1.081434555
4749	1.081400049
4750	1.081336692
4751	1.081309272
4752	1.081281582
4753	1.081202933
4754	1.08118475
4755	1.081161369
4756	1.081093054
4757	1.081041916
4758	1.081004282
4759	1.080872563
4760	1.080844048
4761	1.080680727
4762	1.080656049
4763	1.080634704
4764	1.080501778
4765	1.080470948
4766	1.080421626
4767	1.080375802
4768	1.080328028
4769	1.080209256
4770	1.080151316
4771	1.080046088
4772	1.079995604
