iter	Passed	Remaining
3213	156384	135559
3214	156436	135513
3215	156487	135466
3216	156536	135418
3217	156580	135365
3218	156623	135312
3219	156670	135261
3220	156715	135210
3221	156760	135158
3222	156805	135107
3223	156849	135053
3224	156900	135007
3225	156949	134958
3226	156992	134905
3227	157040	134855
3228	157086	134805
3229	157131	134753
3230	157176	134701
3231	157222	134651
3232	157273	134604
3233	157316	134550
3234	157361	134498
3235	157406	134447
3236	157454	134398
3237	157501	134348
3238	157546	134295
3239	157591	134244
3240	157638	134194
3241	157686	134145
3242	157736	134097
3243	157782	134047
3244	157830	133997
3245	157876	133946
3246	157926	133899
3247	157976	133852
3248	158026	133804
3249	158072	133753
3250	158121	133705
3251	158171	133657
3252	158222	133611
3253	158268	133560
3254	158311	133506
3255	158355	133454
3256	158406	133407
3257	158453	133358
3258	158505	133311
3259	158551	133260
3260	158596	133209
3261	158640	133156
3262	158684	133103
3263	158724	133048
3264	158766	132994
3265	158809	132941
3266	158850	132885
3267	158896	132835
3268	158945	132786
3269	158995	132738
3270	159043	132690
3271	159089	132639
3272	159131	132584
3273	159178	132535
3274	159223	132483
3275	159271	132434
3276	159316	132382
3277	159362	132332
3278	159411	132283
3279	159457	132233
3280	159503	132182
3281	159551	132133
3282	159602	132086
3283	159647	132034
3284	159694	131984
3285	159738	131932
3286	159786	131883
3287	159836	131835
3288	159885	131787
3289	159936	131741
3290	159987	131694
3291	160029	131640
3292	160081	131594
3293	160130	131546
3294	160177	131496
3295	160224	131446
3296	160272	131397
3297	160317	131345
3298	160361	131292
3299	160407	131242
3300	160453	131191
3301	160499	131141
3302	160548	131092
3303	160600	131047
3304	160643	130993
3305	160683	130938
3306	160730	130888
3307	160774	130836
3308	160814	130780
3309	160862	130730
3310	160910	130682
3311	160955	130630
3312	161002	130580
3313	161046	130528
3314	161095	130480
3315	161148	130434
3316	161197	130386
3317	161246	130338
3318	161297	130291
3319	161345	130242
3320	161393	130193
3321	161439	130142
3322	161483	130090
3323	161529	130040
3324	161578	129991
3325	161627	129943
3326	161682	129899
3327	161730	129851
3328	161776	129800
3329	161823	129750
3330	161870	129700
3331	161916	129649
3332	161964	129600
3333	162011	129550
3334	162056	129499
3335	162101	129448
3336	162147	129397
3337	162201	129353
3338	162248	129303
3339	162297	129254
3340	162344	129204
3341	162389	129153
3342	162436	129103
3343	162480	129051
3344	162523	128998
3345	162572	128950
3346	162615	128896
3347	162658	128844
3348	162704	128793
3349	162749	128742
3350	162795	128691
3351	162837	128637
3352	162887	128589
3353	162933	128539
3354	162977	128487
3355	163024	128437
3356	163066	128383
3357	163115	128335
3358	163158	128282
3359	163206	128233
3360	163259	128188
3361	163308	128140
3362	163353	128089
3363	163399	128038
3364	163448	127990
3365	163497	127941
3366	163544	127891
3367	163588	127840
3368	163634	127789
3369	163678	127737
3370	163724	127686
3371	163779	127642
3372	163825	127592
3373	163872	127542
3374	163922	127495
3375	163966	127443
3376	164011	127392
3377	164059	127342
3378	164106	127292
3379	164153	127243
3380	164194	127189
3381	164244	127141
3382	164296	127095
3383	164343	127045
3384	164390	126995
3385	164434	126943
3386	164481	126894
3387	164524	126841
3388	164567	126788
3389	164610	126735
3390	164648	126678
3391	164691	126626
3392	164733	126572
3393	164775	126518
3394	164819	126466
3395	164866	126417
3396	164916	126369
3397	164963	126319
3398	165006	126267
3399	165052	126216
3400	165098	126166
3401	165143	126114
3402	165189	126064
3403	165239	126016
3404	165282	125964
3405	165330	125915
3406	165383	125870
3407	165432	125821
3408	165476	125770
3409	165526	125722
3410	165573	125672
3411	165620	125623
3412	165671	125576
3413	165713	125523
3414	165758	125471
3415	165803	125420
3416	165847	125368
3417	165903	125325
3418	165950	125276
3419	165994	125223
3420	166041	125174
3421	166088	125124
3422	166135	125074
3423	166185	125027
3424	166231	124976
3425	166278	124927
3426	166325	124877
3427	166371	124826
3428	166418	124777
3429	166467	124729
3430	166516	124680
3431	166565	124632
3432	166609	124580
3433	166653	124528
3434	166696	124476
3435	166737	124422
3436	166779	124369
3437	166820	124314
3438	166864	124262
3439	166916	124216
3440	166961	124165
3441	167007	124115
3442	167055	124066
3443	167098	124014
3444	167146	123965
3445	167193	123915
3446	167237	123863
3447	167286	123815
3448	167330	123763
3449	167382	123717
3450	167428	123666
3451	167478	123619
3452	167525	123569
3453	167575	123522
3454	167622	123473
3455	167672	123425
3456	167721	123377
3457	167772	123330
3458	167820	123281
3459	167864	123229
3460	167913	123182
3461	167959	123131
3462	168011	123085
3463	168062	123038
3464	168108	122988
3465	168154	122938
3466	168201	122888
3467	168249	122839
3468	168296	122789
3469	168342	122739
3470	168391	122691
3471	168440	122643
3472	168489	122595
3473	168541	122548
3474	168584	122496
3475	168626	122443
3476	168670	122391
3477	168710	122336
3478	168754	122284
3479	168801	122235
3480	168847	122185
3481	168897	122138
3482	168944	122088
3483	168990	122037
3484	169037	121988
3485	169087	121940
3486	169134	121890
3487	169184	121843
3488	169232	121794
3489	169283	121748
3490	169328	121697
3491	169382	121652
3492	169433	121606
3493	169478	121554
3494	169521	121502
3495	169570	121454
3496	169613	121402
3497	169658	121351
3498	169704	121300
3499	169751	121250
3500	169798	121201
3501	169842	121150
3502	169893	121102
3503	169945	121056
3504	169993	121007
3505	170044	120961
3506	170094	120913
3507	170143	120865
3508	170190	120816
3509	170235	120765
3510	170283	120716
3511	170329	120666
3512	170378	120618
3513	170429	120571
3514	170475	120521
3515	170524	120472
3516	170570	120422
3517	170616	120372
3518	170660	120320
3519	170703	120268
3520	170744	120214
3521	170788	120162
3522	170832	120110
3523	170873	120057
3524	170922	120009
3525	170970	119960
3526	171014	119909
3527	171059	119858
3528	171109	119810
3529	171158	119762
3530	171204	119712
3531	171250	119662
3532	171298	119613
3533	171346	119564
3534	171395	119516
3535	171443	119467
3536	171488	119416
3537	171536	119367
3538	171586	119320
3539	171630	119268
3540	171675	119217
3541	171720	119166
3542	171768	119118
3543	171817	119069
3544	171865	119021
3545	171913	118972
3546	171957	118920
3547	172001	118869
3548	172048	118819
3549	172095	118770
3550	172141	118719
3551	172189	118671
3552	172237	118622
3553	172281	118571
3554	172330	118522
3555	172381	118475
3556	172430	118427
3557	172480	118380
3558	172527	118330
3559	172570	118278
3560	172615	118227
3561	172656	118174
3562	172700	118122
3563	172746	118072
3564	172788	118019
3565	172832	117968
3566	172882	117920
3567	172929	117870
3568	172978	117822
3569	173021	117770
3570	173069	117722
3571	173116	117672
3572	173163	117623
3573	173207	117571
3574	173256	117523
3575	173298	117471
3576	173343	117419
3577	173392	117372
3578	173441	117323
3579	173490	117275
3580	173536	117225
3581	173583	117175
3582	173634	117129
3583	173684	117081
3584	173735	117035
3585	173780	116984
3586	173830	116937
3587	173878	116888
3588	173926	116839
3589	173971	116788
3590	174018	116738
3591	174064	116688
3592	174113	116640
3593	174159	116591
3594	174206	116541
3595	174254	116493
3596	174298	116441
3597	174348	116393
3598	174393	116342
3599	174439	116293
3600	174487	116244
3601	174532	116193
3602	174576	116141
3603	174620	116090
3604	174663	116038
3605	174705	115985
3606	174755	115938
3607	174797	115885
3608	174844	115836
3609	174893	115788
3610	174938	115737
3611	174982	115686
3612	175029	115636
3613	175075	115586
3614	175124	115538
3615	175166	115485
3616	175214	115436
3617	175261	115387
3618	175309	115338
3619	175359	115291
3620	175411	115245
3621	175454	115193
3622	175502	115144
3623	175549	115095
3624	175594	115044
3625	175644	114997
3626	175691	114947
3627	175738	114898
3628	175787	114850
3629	175829	114798
3630	175878	114749
3631	175926	114700
3632	175968	114648
3633	176015	114598
3634	176065	114551
3635	176111	114501
3636	176158	114451
3637	176203	114401
3638	176252	114353
3639	176300	114304
3640	176349	114256
3641	176396	114207
3642	176446	114160
3643	176492	114109
3644	176537	114058
3645	176579	114006
3646	176622	113954
3647	176662	113901
3648	176705	113849
3649	176747	113796
3650	176793	113746
3651	176838	113695
3652	176886	113647
3653	176931	113596
3654	176981	113549
3655	177029	113500
3656	177077	113451
3657	177123	113401
3658	177174	113355
3659	177225	113308
3660	177270	113257
3661	177312	113205
3662	177363	113158
3663	177411	113109
3664	177457	113059
3665	177510	113014
3666	177560	112966
3667	177610	112919
3668	177656	112869
3669	177705	112821
3670	177753	112772
3671	177801	112724
3672	177852	112677
3673	177900	112628
3674	177947	112579
3675	177996	112531
3676	178044	112482
3677	178091	112433
3678	178138	112383
3679	178187	112335
3680	178233	112285
3681	178279	112235
3682	178321	112183
3683	178366	112132
3684	178413	112083
3685	178457	112032
3686	178505	111983
3687	178552	111934
3688	178594	111881
3689	178637	111830
3690	178680	111777
3691	178723	111726
3692	178766	111674
3693	178811	111624
3694	178859	111575
3695	178909	111527
3696	178957	111479
3697	179005	111430
3698	179050	111380
3699	179101	111333
3700	179149	111284
3701	179196	111235
3702	179244	111186
3703	179290	111136
3704	179337	111087
3705	179388	111040
3706	179437	110992
3707	179483	110942
3708	179531	110894
3709	179576	110843
3710	179628	110797
3711	179679	110750
3712	179724	110699
3713	179770	110650
3714	179819	110602
3715	179863	110551
3716	179910	110502
3717	179959	110453
3718	180003	110402
3719	180049	110353
3720	180098	110304
3721	180149	110258
3722	180202	110212
3723	180258	110168
3724	180314	110124
3725	180374	110083
3726	180431	110040
3727	180487	109996
3728	180533	109947
3729	180581	109897
3730	180637	109854
3731	180685	109805
3732	180733	109756
3733	180776	109705
3734	180818	109652
3735	180867	109605
3736	180920	109559
3737	180966	109509
3738	181011	109459
3739	181060	109410
3740	181107	109361
3741	181152	109311
3742	181205	109265
3743	181253	109216
3744	181305	109170
3745	181353	109121
3746	181404	109074
3747	181452	109026
3748	181498	108976
3749	181542	108925
3750	181590	108876
3751	181635	108826
3752	181684	108778
3753	181732	108729
3754	181775	108678
3755	181824	108630
3756	181872	108581
3757	181919	108532
3758	181968	108483
3759	182015	108434
3760	182068	108389
3761	182114	108339
3762	182157	108287
3763	182206	108239
3764	182261	108194
3765	182309	108146
3766	182360	108099
3767	182408	108050
3768	182456	108002
3769	182505	107954
3770	182550	107904
3771	182594	107852
3772	182638	107801
3773	182679	107749
3774	182726	107699
3775	182771	107649
3776	182823	107603
3777	182876	107557
3778	182921	107506
3779	182969	107457
3780	183016	107408
3781	183063	107359
3782	183109	107309
3783	183154	107259
3784	183201	107210
3785	183247	107160
3786	183299	107114
3787	183344	107064
3788	183392	107015
3789	183437	106964
3790	183483	106915
3791	183529	106865
3792	183580	106818
3793	183627	106769
3794	183673	106719
3795	183716	106667
3796	183764	106619
3797	183809	106568
3798	183857	106520
3799	183904	106471
3800	183952	106422
3801	184001	106374
3802	184052	106327
3803	184096	106276
3804	184139	106225
3805	184191	106178
3806	184242	106131
3807	184289	106082
3808	184340	106035
3809	184387	105986
3810	184436	105938
3811	184484	105889
3812	184528	105839
3813	184572	105788
3814	184615	105736
3815	184662	105687
3816	184702	105634
3817	184744	105581
3818	184794	105534
3819	184850	105490
3820	184906	105446
3821	184955	105398
3822	185004	105350
3823	185053	105302
3824	185100	105253
3825	185146	105203
3826	185193	105154
3827	185242	105106
3828	185292	105058
3829	185342	105011
3830	185391	104962
3831	185438	104914
3832	185484	104864
3833	185534	104816
3834	185579	104766
3835	185623	104715
3836	185669	104665
3837	185717	104617
3838	185763	104567
3839	185819	104523
3840	185870	104476
3841	185922	104429
3842	185980	104386
3843	186034	104342
3844	186082	104293
3845	186127	104243
3846	186174	104193
3847	186219	104143
3848	186264	104093
3849	186312	104044
3850	186359	103995
3851	186406	103946
3852	186453	103897
3853	186499	103847
3854	186541	103795
3855	186583	103743
3856	186627	103692
3857	186665	103638
3858	186710	103588
3859	186753	103536
3860	186799	103487
3861	186843	103436
3862	186890	103387
3863	186937	103337
3864	186982	103287
3865	187028	103238
3866	187082	103193
3867	187132	103145
3868	187183	103098
3869	187227	103047
3870	187275	102999
3871	187327	102952
3872	187375	102904
3873	187421	102854
3874	187468	102805
3875	187518	102757
3876	187569	102710
3877	187614	102660
3878	187659	102610
3879	187706	102561
3880	187754	102512
3881	187806	102466
3882	187850	102415
3883	187900	102368
3884	187955	102323
3885	188010	102278
3886	188063	102232
3887	188110	102183
3888	188156	102133
3889	188198	102082
3890	188247	102033
3891	188295	101985
3892	188345	101937
3893	188391	101888
3894	188438	101838
3895	188481	101788
3896	188525	101736
3897	188572	101687
3898	188614	101636
3899	188658	101585
3900	188703	101535
3901	188747	101484
3902	188794	101435
3903	188843	101387
3904	188893	101339
3905	188948	101295
3906	189001	101248
3907	189048	101199
3908	189096	101151
3909	189146	101103
3910	189189	101052
3911	189239	101004
3912	189289	100957
3913	189339	100910
3914	189387	100861
3915	189434	100812
3916	189484	100764
3917	189533	100717
3918	189583	100669
3919	189635	100622
3920	189682	100573
3921	189729	100524
3922	189774	100474
3923	189822	100426
3924	189872	100378
3925	189919	100329
3926	189965	100279
3927	190009	100228
3928	190059	100181
3929	190105	100131
3930	190154	100083
3931	190205	100036
3932	190251	99987
3933	190302	99940
3934	190346	99889
3935	190394	99841
3936	190442	99792
3937	190484	99740
3938	190529	99690
3939	190570	99638
3940	190612	99586
3941	190652	99534
3942	190704	99487
3943	190746	99435
3944	190794	99386
3945	190840	99337
3946	190888	99289
3947	190942	99243
3948	190993	99196
3949	191042	99148
3950	191086	99097
3951	191133	99048
3952	191180	98999
3953	191231	98952
3954	191276	98902
3955	191328	98856
3956	191378	98808
3957	191428	98761
3958	191476	98712
3959	191518	98661
3960	191567	98613
3961	191615	98564
3962	191663	98515
3963	191709	98466
3964	191760	98419
3965	191810	98371
3966	191857	98322
3967	191903	98273
3968	191952	98224
3969	191997	98174
3970	192045	98126
3971	192093	98078
3972	192138	98028
3973	192187	97979
3974	192233	97930
3975	192286	97884
3976	192331	97834
3977	192378	97785
3978	192423	97734
3979	192469	97685
3980	192515	97636
3981	192556	97583
3982	192595	97530
3983	192638	97479
3984	192675	97425
3985	192716	97373
3986	192759	97322
3987	192809	97275
3988	192855	97225
3989	192904	97177
3990	192950	97128
3991	192994	97077
3992	193043	97029
3993	193089	96979
3994	193132	96928
3995	193182	96881
3996	193232	96833
3997	193280	96785
3998	193334	96739
3999	193382	96691
4000	193428	96641
4001	193473	96591
4002	193516	96540
4003	193564	96492
4004	193609	96442
4005	193654	96392
4006	193708	96346
4007	193756	96298
4008	193803	96249
4009	193851	96200
4010	193899	96151
4011	193943	96101
4012	193991	96052
4013	194035	96002
4014	194086	95955
4015	194137	95908
4016	194184	95859
4017	194231	95810
4018	194277	95761
4019	194329	95714
4020	194377	95665
4021	194426	95617
4022	194468	95566
4023	194512	95516
4024	194556	95465
4025	194601	95415
4026	194645	95365
4027	194691	95315
4028	194735	95265
4029	194785	95217
4030	194838	95171
4031	194887	95123
4032	194940	95077
4033	194985	95027
4034	195032	94978
4035	195080	94930
4036	195131	94882
4037	195178	94834
4038	195223	94784
4039	195270	94735
4040	195316	94685
4041	195360	94635
4042	195408	94586
4043	195458	94539
4044	195507	94491
4045	195554	94442
4046	195601	94393
4047	195650	94345
4048	195693	94294
4049	195741	94246
4050	195789	94197
4051	195844	94152
4052	195897	94106
4053	195939	94054
4054	195990	94007
4055	196040	93960
4056	196088	93911
4057	196135	93862
4058	196181	93813
4059	196231	93765
4060	196278	93716
4061	196327	93668
4062	196372	93618
4063	196415	93568
4064	196458	93516
4065	196504	93467
4066	196547	93416
4067	196585	93363
4068	196622	93309
4069	196665	93259
4070	196710	93209
4071	196752	93157
4072	196797	93108
4073	196843	93058
4074	196889	93009
4075	196934	92959
4076	196981	92910
4077	197029	92861
4078	197078	92813
4079	197124	92764
4080	197167	92713
4081	197215	92664
4082	197261	92615
4083	197309	92567
4084	197357	92518
4085	197399	92467
4086	197447	92419
4087	197496	92370
4088	197548	92324
4089	197600	92277
4090	197652	92231
4091	197703	92184
4092	197753	92136
4093	197807	92090
4094	197858	92044
4095	197911	91997
4096	197970	91954
4097	198024	91908
4098	198079	91863
4099	198129	91815
4100	198179	91768
4101	198232	91722
4102	198279	91673
4103	198326	91624
4104	198370	91574
4105	198417	91525
4106	198467	91477
4107	198515	91429
4108	198559	91378
4109	198603	91328
4110	198648	91278
4111	198698	91231
4112	198744	91181
4113	198794	91134
4114	198844	91086
4115	198890	91037
4116	198936	90987
4117	198983	90939
4118	199038	90893
4119	199087	90845
4120	199137	90797
4121	199185	90749
4122	199234	90701
4123	199283	90653
4124	199333	90605
4125	199379	90556
4126	199424	90507
4127	199477	90460
4128	199523	90411
4129	199576	90365
4130	199624	90316
4131	199672	90268
4132	199718	90218
4133	199764	90169
4134	199811	90120
4135	199857	90071
4136	199905	90022
4137	199954	89974
4138	199999	89924
4139	200045	89875
4140	200090	89825
4141	200136	89776
4142	200186	89728
4143	200232	89679
4144	200281	89631
4145	200324	89580
4146	200369	89531
4147	200418	89482
4148	200466	89434
4149	200516	89386
4150	200563	89337
4151	200607	89287
4152	200649	89236
4153	200694	89186
4154	200746	89140
4155	200796	89092
4156	200840	89042
4157	200886	88992
4158	200931	88943
4159	200978	88894
4160	201023	88844
4161	201074	88797
4162	201120	88748
4163	201166	88698
4164	201214	88650
4165	201268	88604
4166	201312	88554
4167	201360	88505
4168	201407	88457
4169	201457	88409
4170	201504	88360
4171	201552	88312
4172	201599	88263
4173	201643	88213
4174	201691	88164
4175	201739	88116
4176	201811	88078
4177	201862	88030
4178	201912	87983
4179	201958	87933
4180	202005	87885
4181	202054	87837
4182	202103	87789
4183	202144	87737
4184	202193	87689
4185	202243	87642
4186	202290	87593
4187	202332	87542
4188	202373	87490
4189	202418	87441
4190	202461	87390
4191	202501	87338
4192	202542	87287
4193	202582	87235
4194	202626	87185
4195	202671	87135
4196	202715	87084
4197	202766	87038
4198	202814	86989
4199	202860	86940
4200	202910	86892
4201	202960	86844
4202	203006	86795
4203	203058	86749
4204	203106	86700
4205	203160	86654
4206	203207	86605
4207	203256	86558
4208	203305	86509
4209	203355	86462
4210	203405	86414
4211	203451	86365
4212	203495	86315
4213	203541	86265
4214	203590	86217
4215	203639	86169
4216	203685	86120
4217	203733	86072
4218	203782	86024
4219	203830	85975
4220	203873	85925
4221	203926	85878
4222	203975	85831
4223	204023	85782
4224	204072	85734
4225	204121	85686
4226	204170	85638
4227	204220	85590
4228	204272	85544
4229	204318	85494
4230	204368	85447
4231	204417	85399
4232	204462	85349
4233	204503	85298
4234	204547	85248
4235	204591	85198
4236	204635	85148
4237	204677	85097
4238	204723	85047
4239	204772	84999
4240	204821	84952
4241	204868	84902
4242	204917	84854
4243	204967	84807
4244	205016	84759
4245	205066	84711
4246	205110	84661
4247	205158	84613
4248	205203	84563
4249	205256	84517
4250	205303	84468
4251	205353	84421
4252	205404	84373
4253	205458	84327
4254	205508	84280
4255	205558	84232
4256	205606	84184
4257	205651	84134
4258	205699	84086
4259	205748	84038
4260	205795	83989
4261	205843	83940
4262	205886	83890
4263	205934	83841
4264	205981	83793
4265	206030	83745
4266	206075	83695
4267	206121	83646
4268	206166	83596
4269	206215	83548
4270	206265	83500
4271	206308	83450
4272	206353	83400
4273	206399	83351
4274	206441	83300
4275	206487	83251
4276	206532	83202
4277	206576	83151
4278	206618	83101
4279	206660	83050
4280	206705	83000
4281	206753	82952
4282	206797	82902
4283	206844	82853
4284	206894	82806
4285	206943	82757
4286	206992	82709
4287	207041	82662
4288	207088	82613
4289	207136	82564
4290	207181	82515
4291	207231	82467
4292	207284	82421
4293	207334	82373
4294	207381	82324
4295	207425	82274
4296	207470	82225
4297	207515	82175
4298	207559	82125
4299	207607	82077
4300	207656	82029
4301	207701	81979
4302	207749	81931
4303	207798	81883
4304	207847	81835
4305	207899	81788
4306	207947	81740
4307	207991	81690
4308	208039	81642
4309	208087	81593
4310	208135	81545
4311	208178	81494
4312	208223	81445
4313	208269	81396
4314	208317	81347
4315	208363	81298
4316	208406	81248
4317	208449	81197
4318	208493	81147
4319	208537	81097
4320	208579	81047
4321	208623	80997
4322	208669	80948
4323	208715	80899
4324	208761	80849
4325	208813	80803
4326	208861	80754
4327	208909	80706
4328	208959	80658
4329	209003	80608
4330	209047	80558
4331	209094	80510
4332	209138	80460
4333	209188	80412
4334	209238	80365
4335	209286	80316
4336	209332	80267
4337	209381	80219
4338	209432	80172
4339	209477	80122
4340	209523	80073
4341	209571	80025
4342	209618	79976
4343	209664	79927
4344	209712	79878
4345	209761	79830
4346	209809	79782
4347	209859	79735
4348	209903	79684
4349	209949	79636
4350	209997	79587
4351	210045	79539
4352	210092	79490
4353	210139	79441
4354	210190	79394
4355	210242	79347
4356	210288	79298
4357	210336	79250
4358	210386	79202
4359	210435	79154
4360	210479	79104
4361	210521	79053
4362	210563	79003
4363	210608	78954
4364	210651	78903
4365	210693	78853
4366	210743	78805
4367	210792	78757
4368	210842	78709
4369	210884	78659
4370	210931	78610
4371	210975	78561
4372	211020	78511
4373	211066	78462
4374	211110	78412
4375	211157	78363
4376	211206	78315
4377	211253	78267
4378	211304	78219
4379	211353	78171
4380	211401	78123
4381	211445	78073
4382	211498	78027
4383	211545	77978
4384	211594	77930
4385	211639	77881
4386	211686	77832
4387	211733	77783
4388	211780	77734
4389	211827	77686
4390	211877	77638
4391	211926	77590
4392	211974	77542
4393	212018	77492
4394	212064	77443
4395	212114	77395
4396	212161	77346
4397	212209	77298
4398	212253	77248
4399	212298	77199
4400	212350	77152
4401	212396	77103
4402	212436	77052
4403	212480	77002
4404	212524	76952
4405	212565	76901
4406	212614	76853
4407	212655	76803
4408	212702	76754
4409	212754	76707
4410	212801	76658
4411	212847	76609
4412	212893	76560
4413	212940	76511
4414	212985	76462
4415	213035	76415
4416	213083	76366
4417	213129	76317
4418	213177	76269
4419	213225	76220
4420	213272	76172
4421	213324	76125
4422	213374	76077
4423	213425	76030
4424	213475	75982
4425	213516	75932
4426	213568	75885
4427	213615	75836
4428	213665	75788
4429	213718	75742
4430	213765	75693
4431	213811	75644
4432	213858	75595
4433	213907	75547
4434	213960	75501
4435	214008	75452
4436	214052	75403
4437	214100	75354
4438	214151	75307
4439	214199	75259
4440	214247	75210
4441	214296	75162
4442	214345	75114
4443	214385	75063
4444	214427	75013
4445	214469	74963
4446	214514	74913
4447	214555	74863
4448	214598	74812
4449	214639	74762
4450	214688	74714
4451	214737	74666
4452	214794	74620
4453	214854	74576
4454	214908	74530
4455	214955	74481
4456	215003	74433
4457	215051	74385
4458	215095	74335
4459	215143	74287
4460	215192	74239
4461	215244	74192
4462	215294	74144
4463	215338	74094
4464	215387	74047
4465	215433	73997
4466	215481	73949
4467	215525	73899
4468	215569	73850
4469	215618	73802
4470	215664	73753
4471	215715	73705
4472	215763	73657
4473	215813	73610
4474	215856	73560
4475	215901	73510
4476	215950	73462
4477	215997	73414
4478	216051	73367
4479	216099	73319
4480	216147	73271
4481	216198	73223
4482	216244	73174
4483	216294	73127
4484	216341	73078
4485	216383	73028
4486	216425	72977
4487	216472	72929
4488	216514	72878
4489	216560	72829
4490	216605	72780
4491	216649	72730
4492	216697	72682
4493	216741	72632
4494	216786	72583
4495	216835	72535
4496	216884	72487
4497	216929	72438
4498	216975	72389
4499	217021	72340
4500	217070	72292
4501	217117	72243
4502	217163	72194
4503	217215	72147
4504	217262	72099
4505	217315	72052
4506	217367	72005
4507	217411	71955
4508	217459	71907
4509	217505	71858
4510	217557	71811
4511	217603	71763
4512	217654	71715
4513	217707	71668
4514	217751	71619
4515	217798	71570
4516	217844	71521
4517	217888	71471
4518	217932	71422
4519	217978	71373
4520	218029	71326
4521	218076	71277
4522	218123	71228
4523	218168	71179
4524	218221	71132
4525	218271	71085
4526	218313	71034
4527	218359	70986
4528	218402	70936
4529	218443	70885
4530	218487	70836
4531	218535	70787
4532	218581	70738
4533	218625	70689
4534	218673	70640
4535	218721	70592
4536	218770	70544
4537	218818	70496
4538	218866	70448
4539	218917	70400
4540	218965	70352
4541	219013	70304
4542	219060	70255
4543	219107	70206
4544	219159	70159
4545	219212	70113
4546	219258	70064
4547	219307	70016
4548	219350	69966
4549	219392	69916
4550	219441	69868
4551	219487	69819
4552	219538	69772
4553	219583	69722
4554	219634	69675
4555	219686	69628
4556	219737	69581
4557	219785	69532
4558	219836	69485
4559	219885	69437
4560	219928	69387
4561	219974	69338
4562	220021	69290
4563	220066	69241
4564	220113	69192
4565	220165	69145
4566	220210	69096
4567	220261	69048
4568	220305	68999
4569	220351	68950
4570	220396	68900
4571	220438	68850
4572	220482	68801
4573	220524	68751
4574	220567	68701
4575	220612	68652
4576	220659	68603
4577	220709	68555
4578	220757	68507
4579	220809	68460
4580	220857	68412
4581	220902	68363
4582	220948	68314
4583	220998	68266
4584	221047	68218
4585	221096	68170
4586	221144	68122
4587	221195	68074
4588	221240	68025
4589	221285	67976
4590	221338	67929
4591	221381	67880
4592	221430	67832
4593	221477	67783
4594	221525	67735
4595	221572	67686
4596	221617	67637
4597	221664	67588
4598	221716	67541
4599	221761	67492
4600	221812	67445
4601	221862	67397
4602	221912	67349
4603	221958	67301
4604	222005	67252
4605	222061	67206
4606	222113	67159
4607	222165	67112
4608	222211	67063
4609	222256	67014
4610	222300	66964
4611	222345	66915
4612	222393	66867
4613	222434	66817
4614	222477	66767
4615	222519	66717
4616	222561	66667
4617	222605	66617
4618	222649	66568
4619	222698	66520
4620	222744	66471
4621	222791	66422
4622	222840	66374
4623	222888	66326
4624	222937	66278
4625	222982	66229
4626	223036	66182
4627	223090	66136
4628	223138	66088
4629	223190	66041
4630	223240	65993
4631	223286	65944
4632	223334	65896
4633	223382	65848
4634	223438	65802
4635	223484	65753
4636	223532	65705
4637	223575	65655
4638	223621	65606
4639	223668	65557
4640	223714	65509
4641	223762	65460
4642	223807	65411
4643	223850	65361
4644	223894	65312
4645	223941	65263
4646	223986	65215
4647	224034	65166
4648	224082	65118
4649	224127	65069
4650	224179	65022
4651	224224	64973
4652	224271	64924
4653	224312	64874
4654	224353	64824
4655	224394	64773
4656	224435	64723
4657	224482	64674
4658	224527	64625
4659	224571	64576
4660	224617	64527
4661	224664	64478
4662	224709	64430
4663	224756	64381
4664	224805	64333
4665	224854	64285
4666	224900	64236
4667	224950	64188
4668	224997	64140
4669	225041	64091
4670	225090	64043
4671	225141	63995
4672	225190	63947
4673	225236	63898
4674	225289	63852
4675	225338	63804
4676	225386	63755
4677	225437	63708
4678	225485	63660
4679	225538	63613
4680	225585	63564
4681	225632	63516
4682	225682	63468
4683	225733	63421
4684	225778	63372
4685	225828	63324
4686	225877	63276
4687	225930	63229
4688	225975	63180
4689	226022	63132
4690	226076	63085
4691	226124	63037
4692	226175	62989
4693	226222	62941
4694	226270	62893
4695	226320	62845
4696	226365	62796
4697	226412	62747
4698	226455	62698
4699	226499	62648
4700	226543	62599
4701	226592	62551
4702	226636	62502
4703	226685	62454
4704	226733	62405
4705	226783	62358
4706	226830	62309
4707	226879	62261
4708	226929	62214
4709	226978	62166
4710	227029	62118
4711	227073	62069
4712	227129	62023
4713	227178	61975
4714	227224	61926
4715	227272	61878
4716	227318	61829
4717	227367	61781
4718	227415	61733
4719	227464	61685
4720	227510	61636
4721	227554	61587
4722	227600	61538
4723	227651	61491
4724	227699	61442
4725	227743	61393
4726	227786	61343
4727	227833	61295
4728	227881	61247
4729	227932	61199
4730	227981	61151
4731	228025	61102
4732	228072	61053
4733	228118	61005
4734	228164	60956
4735	228212	60907
4736	228258	60859
4737	228301	60809
4738	228345	60760
4739	228387	60710
4740	228430	60661
4741	228472	60611
4742	228512	60560
4743	228554	60511
4744	228598	60461
4745	228640	60412
4746	228689	60363
4747	228737	60315
4748	228783	60267
4749	228829	60218
4750	228877	60170
4751	228926	60122
4752	228974	60073
4753	229021	60025
4754	229071	59977
4755	229114	59928
4756	229163	59880
4757	229208	59831
4758	229253	59782
4759	229302	59734
4760	229352	59686
4761	229401	59638
4762	229444	59589
4763	229490	59540
4764	229538	59492
4765	229583	59443
4766	229630	59394
